reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-12011,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped; car behind failed to stop and rear-ended AV
30270-11987,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stationary at red light; rear-ended by pickup truck
30270-12042,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stationary; heavy truck reversed into stopped AV
30270-11932,0,SUV,front,rear right,Property Damage. No Injured Reported,0,AV stationary; SUV reversed into stopped AV in parking lot
30270-11988,0,Heavy Truck,left,left,Property Damage. No Injured Reported,0,AV stationary; heavy truck crossed center line into AV
30270-11888,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV drove over curb in parking lot damaging undercarriage
30270-11994,0,SUV,left,right,Property Damage. No Injured Reported,0,AV parked; passenger opened door into path of passing SUV; not AV system fault
30270-11940,6,Pickup Truck,rear,rear right,Property Damage. No Injured Reported,0,Pickup reversed from parking into intersection hitting AV
30270-11933,40,SUV,right,front,Property Damage. No Injured Reported,0,SUV changed lanes into AV's lane without signaling
30270-11953,14,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,Parked car pulled out into AV's lane of travel
30270-11907,24,SUV,rear left,front left,Property Damage. No Injured Reported,0,SUV entered AV lane from parking lot exit
30270-11861,18,Passenger Car,rear right,front right,Minor W/ Hospitalization,0,AV rear-ended by passenger car while proceeding straight
30270-12018,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0,Pickup truck reversed into stationary AV
30270-11956,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV at red light
30270-11892,28,SUV,right,front,Property Damage. No Injured Reported,0,SUV entered AV lane from parking lot
30270-11954,0,Bus,rear,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV while changing lanes
30270-11928,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV in traffic queue
30270-12046,5,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.9,AV drove into movable traffic barrier in parking lot
30270-13053,0,Passenger Car,front,rear left,Minor W/O Hospitalization,0,Passenger car reversed into stationary AV
30270-12044,4,"Other, see Narrative",rear left,unknown,Property Damage. No Injured Reported,0.3,AV proceeded forward into opening gate
30270-11906,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-11865,0,Heavy Truck,rear,front left,No Injured Reported,0,Heavy truck reversed into stationary AV
30270-12007,0,Heavy Truck,rear left,left,Property Damage. No Injured Reported,0,Heavy truck turned into stationary AV
30270-11874,2,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,Passenger car hit AV from behind while AV was slowing
30270-12050,11,Non-Motorist: Cyclist,rear right,,Minor W/ Hospitalization,0.1,Cyclist rear-ended AV that was braking for traffic
30270-11836,1,Heavy Truck,front left,rear,Property Damage. No Injured Reported,0.8,AV hit parked heavy truck trailer while passing
30270-11860,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,Pickup truck rear-ended stationary AV
30270-12063,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,Passenger car sideswiped stationary AV while passing
30270-11931,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0,Motorhome sideswiped stationary parked AV
30270-11930,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,Pickup truck rear-ended stationary AV at red light
30270-12045,2,Passenger Car,rear,front,Property Damage. No Injured Reported,0,Oncoming car crossed center line and hit AV
30270-11837,0,SUV,rear,left,Property Damage. No Injured Reported,0,SUV hit stationary AV on narrow street
30270-11951,9,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit raised pavement in parking lot
30270-11960,0,Passenger Car,left,right,Property Damage. No Injured Reported,0,Passenger opened door into passing car while AV stopped; not AV system fault
30270-11957,0,Heavy Truck,front,front left,Property Damage. No Injured Reported,0.2,AV stopped partially between lanes; truck hit it
30270-11883,0,Bus,front left,rear,Property Damage. No Injured Reported,0,Bus reversed into stationary AV while parallel parking
30270-12019,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,Heavy truck sideswiped stationary AV on narrow street
30270-11842,0,SUV,rear,right,Property Damage. No Injured Reported,0,Passenger opened door into passing SUV while AV parked; not AV system fault
30270-11905,0,Heavy Truck,front,right,Property Damage. No Injured Reported,0.1,Heavy truck trailer hit stationary AV in parking lot
30270-13056,0,"Other, see Narrative",unknown,unknown,Unknown,0.3,AV stopped in lane to change lanes causing chain rear-end
30270-11864,0,SUV,rear right,front right,Minor W/O Hospitalization,0,SUV intentionally rear-ended stationary AV twice
30270-12035,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit speed bump
30270-11884,25,Passenger Car,rear right,front,Property Damage. No Injured Reported,0,Passenger car rear-ended AV from behind
30270-11936,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at inoperative light
30270-11849,0,SUV,rear,front right,Unknown,0,SUV hit parked AV at curb
30270-13028,0,Passenger Car,front left,rear,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV
30270-11995,4,Pickup Truck,front,right,Property Damage. No Injured Reported,0.1,Pickup truck cut right from transit lane into turning AV
30270-11904,0,SUV,rear,front left,Property Damage. No Injured Reported,0.15,AV stopped partially in lane during lane change; rear-ended
30270-13025,1,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,Passenger car rear-ended slowing AV from behind
30270-12070,5,Animal,rear left,,No Injured Reported,0.8,AV ran over cat that was under the vehicle
30270-11887,7,SUV,rear,right,Property Damage. No Injured Reported,0,SUV passenger opened door into AV proceeding on green
30270-13161,4,Non-Motorist: Pedestrian,rear left,,Moderate W/ Hospitalization,0,Passenger exited moving AV; tire stopped on their foot; not AV system fault
30270-13197,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13236,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,SUV rear-ended stationary AV at red light
30270-13164,0,Passenger Car,front,rear left,Property Damage. No Injured Reported,0,Passenger car reversed out of stall into parked AV
30270-13060,0,Passenger Car,front,front,Minor W/ Hospitalization,0,Wrong-way car hit stationary AV head-on
30270-13065,0,SUV,rear right,front right,Minor W/ Hospitalization,0,Chain reaction rear-end pushed SUV into stationary AV
30270-13102,9,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended AV slowing for stop sign
30270-13194,0,Passenger Car,left,right,Property Damage. No Injured Reported,0,Passenger car sideswiped parked AV at curb
30270-13129,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13128,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended parked AV
30270-12051,25,SUV,front,front,Minor W/ Hospitalization,0,Oncoming SUV crossed center line into AV lane
30270-13204,0,SUV,rear right,front left,Property Damage. No Injured Reported,0,SUV rear-ended stationary AV at red light
30270-13199,0,Pickup Truck,rear,front left,Property Damage. No Injured Reported,0,Pickup truck rear-ended stationary AV at red light
30270-13130,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Chain reaction rear-end pushed car into stationary AV
30270-12047,1,SUV,rear right,front,Property Damage. No Injured Reported,0,SUV rear-ended AV slowing for red light
30270-13099,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car lane-changed into stationary AV
30270-13148,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13090,1,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,0.3,AV drove forward while gate was swinging open into it
30270-13079,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.1,AV stopped in intersection for cyclist; rear-ended
30270-13201,0,First Responder Vehicle,front right,rear right,Property Damage. No Injured Reported,0,Police SUV reversed into stationary AV
30270-13063,0,SUV,front right,rear right,Minor W/O Hospitalization,0,SUV deliberately reversed into stationary AV
30270-13144,0,Pickup Truck,rear,front left,Property Damage. No Injured Reported,0,Pickup truck hit parked AV at curb
30270-13159,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,Heavy truck reversed into stationary AV
30270-13126,0,Heavy Truck,front,rear,Property Damage. No Injured Reported,0,Heavy truck trailer sideswiped stationary AV
30270-12049,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,Heavy truck reversed into stationary AV
30270-13067,10,Pickup Truck,rear left,rear left,Property Damage. No Injured Reported,0,Pickup truck reversed into AV while AV was passing
30270-13206,0,Heavy Truck,rear,rear,Property Damage. No Injured Reported,0,Heavy truck sideswiped stationary AV on narrow street
30270-13085,33,Passenger Car,left,front right,Property Damage. No Injured Reported,0,Car made illegal left turn into AV going straight
30270-13246,1,Other Fixed Object,front left,,Property Damage. No Injured Reported,0.9,AV reversed into parking bollard
30270-13024,5,Passenger Car,left,rear right,Property Damage. No Injured Reported,0.05,Passenger car reversed into AV that was passing behind
30270-13198,0,Passenger Car,rear right,front right,Unknown,0,Passenger car rear-ended stationary AV at red light
30270-13251,2,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,Passenger car rear-ended AV slowing for pedestrians
30270-13055,14,SUV,rear left,front left,Property Damage. No Injured Reported,0,SUV turned left into AV lane of travel
30270-13276,13,SUV,rear,front left,Property Damage. No Injured Reported,0,SUV hit AV from behind while AV slowed for tree branch
30270-12061,1,SUV,rear right,front right,Property Damage. No Injured Reported,0.1,AV braked for birds; rear-ended by SUV
30270-13023,11,Pickup Truck,front,right,Property Damage. No Injured Reported,0,Pickup truck changed lanes into AV
30270-13235,0,Van,rear right,front right,Property Damage. No Injured Reported,0,Van rear-ended stationary AV at stop sign
30270-13100,0,Van,rear right,front right,Minor W/O Hospitalization,0.1,AV stopped at green light before right turn; rear-ended
30270-13091,0,"Other, see Narrative",rear right,unknown,Property Damage. No Injured Reported,0.4,AV drove forward while tow truck was lifting it
30270-13089,0,Bus,front left,rear,Property Damage. No Injured Reported,0,Bus hit stationary AV while parking maneuvering
30270-13254,0,Bus,front right,rear right,Property Damage. No Injured Reported,0,Bus reversed into stationary AV
30270-13096,30,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.5,AV drove through low-hanging suspended wire
30270-12054,0,Heavy Truck,rear,front,Property Damage. No Injured Reported,0,Garbage truck sideswiped stationary AV on narrow street
30270-12048,17,SUV,left,front,Minor W/O Hospitalization,0,SUV made illegal unprotected left turn into AV
30270-13269,15,Pickup Truck,left,front left,Property Damage. No Injured Reported,0.8,AV turned left from wrong lane into pickup truck
30270-13238,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV
30270-13373,22,Passenger Car,right,front right,Property Damage. No Injured Reported,0.1,Car exited driveway into AV passing on the street
30270-13190,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,Passenger car rear-ended stationary AV at red light
