reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-8139,1,Passenger Car,front right,rear left,No Injuries Reported,0,Car passed Waymo on right then cut across left in front; ROW violation
30270-7882,0,Heavy Truck,front left,left,No Injuries Reported,0,Heavy truck crossed centerline during left turn; struck stopped Waymo
30270-8131,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped for pickup; car passed in oncoming lane and clipped rear
30270-7842,22,Motorcycle,rear left,front left + front + front right + left + top + right + rear left + rear + rear right + bottom,No Injuries Reported,0,Motorcycle ran red light at high speed into Waymo's green intersection
30270-8127,0,Passenger Car,front left,rear left,No Injuries Reported,0,Waymo parked at curb; car in front reversed into front driver-side
30270-8157,0,Passenger Car,left,left,No Injuries Reported,0,Waymo stopped in lot for dropoff; reversing car's mirror clipped door
30270-8130,3,Passenger Car,rear right,front left,No Injuries Reported,0.4,Waymo lane-changing into gap; trailing car accelerated and clipped rear
30270-8134,0,First Responder Vehicle,front left,left,No Injuries Reported,0,Waymo stopped for pickup; passing ambulance's padlock fell off and struck tire
30270-8151,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-8137,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-7883,0,SUV,rear left,rear left,No Injuries Reported,0,Waymo stopped in lot; SUV doing multipoint turn clipped front driver-side
30270-8141,0,Pickup Truck,rear left,rear left,No Injuries Reported,0,Waymo stopped on narrow street yielding; passing pickup's fender clipped rear
30270-7839,0,SUV,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped at red; high-speed SUV changed lanes and rear-ended
30270-7969,25,"Other, see Narrative",rear left,unknown,No Injuries Reported,0.2,Waymo's tire struck small rectangular object in lane
30270-8152,3,"Other, see Narrative",front left + front + front right,unknown,No Injuries Reported,1,Waymo struck portable metal barrier then pushed it into multiple parked vehicles
30270-8144,0,SUV,rear + rear right,front left + front,No Injuries Reported,0,Waymo yielding to oncoming traffic for left turn; rear-ended by SUV
30270-8021,0,Passenger Car,left,rear left,No Injuries Reported,0,Waymo mid-left-turn yielding to peds; lead car reversed into front
30270-8121,35,Passenger Car,left + rear left,front right + right,No Injuries Reported,0.1,Waymo lane-changing left with signal; high-speed car passing clipped driver side
30270-8146,44,"Other, see Narrative",front + bottom,unknown,No Injuries Reported,0.2,Waymo struck small round road debris at 44mph
30270-7959,1,Passenger Car,rear left + rear + rear right,front left + front + front right,Moderate,0,Waymo entering intersection from stop sign; rear-ended by close car
30270-8128,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped partially in-lane after pickup; passing SUV clipped rear left
30270-8020,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped in lane due to technical issue; rear-ended by car
30270-8199,24,Passenger Car,rear left + rear + rear right,front left + front + front right,Minor,0,Waymo slowing for right turn into driveway; high-speed car rear-ended and fled
30270-8180,3,SUV,front right + right + rear right,front left,No Injuries Reported,0,SUV ran red light through Waymo's green intersection
30270-8243,44,Passenger Car,rear left + rear + rear right,front left + front + front right,Unknown,0,Waymo cruising at speed; high-speed car rear-ended from directly behind
30270-8266,0,Passenger Car,rear right,right,No Injuries Reported,0,Waymo stopped on one-way ramp yielding to wrong-way car; car clipped rear
30270-8406,0,SUV,front,rear left,No Injuries Reported,0,Waymo parked at curb; SUV ahead reversed to parallel park into front
30270-8383,2,Passenger Car,rear right,left,No Injuries Reported,0,Waymo slowing for traffic queue; car behind changing lanes clipped rear right
30270-8392,9,Passenger Car,front right + right,front left + front + front right,No Injuries Reported,0.1,Car exited driveway perpendicularly; Waymo's lane-change couldn't fully avoid
30270-8390,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car ahead reversed to parallel park into front
30270-8403,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in left-turn lane at red; rear-ended by car
30270-8405,0,Passenger Car,rear left,left,No Injuries Reported,0,Waymo stopped in parking lot; oncoming car clipped front driver-side
30270-8398,0,Passenger Car,right,rear left,No Injuries Reported,0,Waymo stopped in lot for pickup; car reversed from parking spot into right side
30270-8394,1,Heavy Truck,front right,left,No Injuries Reported,0.2,Waymo lane-changing around reversing truck; truck's driver side struck front
30270-8387,0,Passenger Car,rear left,front,No Injuries Reported,0,Waymo parked at curb; car ahead reversed to parallel park into front
30270-8384,0,Pickup Truck,rear left,front left,No Injuries Reported,0,Waymo stopped yielding on narrow street; oncoming pickup clipped rear left
30270-8388,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in left-turn lane at red; rear-ended by car
30270-8182,0,Motorcycle,rear left,front,No Injuries Reported,0,Waymo yielding for pedestrian mid-left-turn; motorcycle ran stop and struck rear
30270-8397,5,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.4,Waymo's left turn into parking lot; underside struck raised pavement
30270-8393,0,SUV,right,left,No Injuries Reported,0.3,Waymo passenger opened door into passing SUV during stop at light
30270-8386,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped before intersection due to traffic ahead; rear-ended
30270-8402,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped curbside for pickup; passing car clipped rear left and fled
30270-8278,8,Passenger Car,front right,front left,No Injuries Reported,0,Waymo making left turn from stop; opposing car right-turned without stopping
30270-8200,0,SUV,rear left + rear,front + front right,No Injuries Reported,0,Waymo stopped for traffic officer; SUV rear-ended then passed in adjacent lane
30270-8404,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped at stop sign; car illegally passed on right in curb zone
30270-8273,0,Bus,rear left,rear right,No Injuries Reported,0,Waymo stopped at red in turn lane; bus reversed and passed in oncoming lanes
30270-8385,0,Passenger Car,rear left,right + rear right,No Injuries Reported,0,"Waymo stopped at red; parked car unparked, passed, clipped rear and fled"
30270-8378,0,Passenger Car,rear left,right + rear right,Minor,0,"Waymo stopped in lot for dropoff; car reversed and passed, clipping rear"
30270-8061,1,Passenger Car,front left,front left + front + front right,No Injuries Reported,0,Wrong-way car ran through intersection into Waymo's lane; couldn't fully avoid
30270-8088,0,SUV,rear left + rear,front,No Injuries Reported,0,Waymo stopped for peds before right turn; rear-ended and fled
30270-8389,0,SUV,front,rear left,No Injuries Reported,0,Waymo stopped at red; SUV ahead rolled backwards into front
30270-8217,8,Pickup Truck,front left + front,front left + front,Unknown,0,Oncoming pickup crossed double yellow into Waymo's lane; brake/nudge insufficient
30270-8401,2,SUV,front,rear,No Injuries Reported,0,SUV ahead at red began reversing; Waymo also reversed but contact unavoidable
30270-8356,1,Other Fixed Object,front right,,No Injuries Reported,0.7,Waymo entering parking lot; front-right sensor struck fence
30270-8625,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped at red; SUV straddling lanes rear-ended driver side corner
30270-8633,0,Passenger Car,left,right,No Injuries Reported,0.3,Waymo passenger opened door into passing car during dropoff
30270-8607,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked at curb; car ahead reversed to parallel park into front
30270-8417,0,Passenger Car,front right + right,front left + front + front right,No Injuries Reported,0,Waymo entered intersection on green; cross car ran red at high speed
30270-8617,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo yielding for fast oncoming traffic during unprotected left; rear-ended
30270-8619,0,Heavy Truck,front left,rear,No Injuries Reported,0,Waymo stopped behind heavy truck blocking lanes; truck reversed into front
30270-8599,0,SUV,rear left,right,No Injuries Reported,0,"Waymo stopped; SUV used oncoming lanes to pass and clipped rear, fled"
30270-8618,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped yielding on narrow street; oncoming SUV's driver side clipped rear
30270-8605,0,SUV,rear left,front right,No Injuries Reported,0,Waymo parked for pickup; SUV completing right turn approached and clipped rear
30270-8603,0,SUV,right,rear left,No Injuries Reported,0.3,Waymo passenger opened door into reversing SUV during lot dropoff
30270-8624,2,Other Fixed Object,front right,,No Injuries Reported,0.9,Waymo struck garage stucco wall during cul-de-sac left turn
30270-8601,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked at curb; car ahead reversed into front and fled
30270-8629,0,Heavy Truck,rear left,rear left,No Injuries Reported,0,Waymo stopped yielding to oncoming heavy truck; truck clipped rear
30270-8344,44,"Other, see Narrative",front right,unknown,No Injuries Reported,0.2,Waymo's tire struck piece of wood debris at 44mph
30270-8630,0,Passenger Car,front left,rear right,No Injuries Reported,0,Waymo stopped for passenger pickup; car behind passed left and clipped front
30270-8615,0,Passenger Car,rear right,rear left,No Injuries Reported,0,Waymo stopped at stop sign; car reversed from parking stall into rear right
30270-8620,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red; pickup rear-ended SUV which pushed SUV into Waymo
30270-8623,0,Passenger Car,rear left,left,No Injuries Reported,0,Waymo parked for pickup; oncoming car maneuvered past and clipped rear left
30270-8316,0,Passenger Car,front left + front,front right + right + rear right,No Injuries Reported,0.2,Waymo stuck mid-intersection; car crossed lanes toward pedestrian zone struck front
30270-8614,33,SUV,front left,rear right,No Injuries Reported,0,SUV in adjacent lane changed lanes while alongside Waymo; clipped front and fled
30270-8317,0,SUV,left,front right + right + rear right,No Injuries Reported,0.3,Waymo passenger opened door into passing SUV in apartment lot
30270-8608,0,SUV,front,rear left,No Injuries Reported,0,Waymo stopped in lot for pickup; SUV reversed from diagonal parking spot into front
30270-8622,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped in lot for pickup; passing SUV clipped rear left
30270-8469,0,Passenger Car,rear left,right,No Injuries Reported,0,"Waymo stopped at red yielding to peds; car passed left and clipped rear, fled"
30270-8610,3,SUV,front left,rear,No Injuries Reported,0,SUV reversing from wrong lane; Waymo reversed too but contact made
30270-8627,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped; SUV passed left to reach turn lane and clipped rear
30270-8616,1,Passenger Car,rear right,rear left,No Injuries Reported,0,"Waymo slowing for traffic; car reversed from driveway into rear right, fled"
30270-8444,0,Non-Motorist: Cyclist,rear right,,Minor,0,Waymo stopped in lane; cyclist looking backward merged into rear
30270-8357,1,Other Fixed Object,right,,No Injuries Reported,0.5,Waymo passing closing apartment gate; gate clipped front-right sensor
30270-8483,6,Other Fixed Object,front right,,No Injuries Reported,0.2,Waymo drove over embedded metal road-sign base after curb pickup; flat tire
30270-8612,20,"Other, see Narrative",left,unknown,No Injuries Reported,0,Dog ran into Waymo's path at 20mph; heavy braking but rear-left hit dog
30270-8600,0,SUV,rear left,left,No Injuries Reported,0,Waymo stopped behind crash scene; SUV that caused crashes passed and clipped
30270-8621,0,Heavy Truck,rear left,left,No Injuries Reported,0,Waymo stuck mid-intersection; heavy truck's wide left turn clipped driver side
30270-8602,10,Other Fixed Object,front right + right,,No Injuries Reported,0.5,Waymo entered residential gate as it began closing; clipped passenger doors
30270-8632,12,Animal,front left,,No Injuries Reported,0,Small dog darted from between parked cars; heavy braking insufficient
30270-8631,0,Passenger Car,rear left,front left,No Injuries Reported,0,Waymo slowing for right turn; oncoming car U-turned in crosswalk into rear
30270-8471,4,Passenger Car,front left + left,front left + front + front right,No Injuries Reported,0.3,Waymo reversed to create space from close-passing car; bumpers contacted
30270-8606,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped in traffic at red; car rear-ended
